,income_index,zip5,housing_index,urban_index,diversity_index,ZIPName,State,ZCTA5
95,0.733981409853,1515,0.0562108865113,0.00128554999651,0.125214924909,"East Brookfield, MA",MA,Z01515
96,0.751708309341,1516,0.0734074980798,0.00134154209803,0.0508758641589,"Douglas, MA",MA,Z01516
97,0.6793837353,1518,0.0719039022302,0.00194485754721,0.0879692357097,"Fiskdale, MA",MA,Z01518
98,0.759216310522,1519,0.0960907865059,0.00350634657419,0.101120303779,"Grafton, MA",MA,Z01519
99,0.774401314668,1520,0.0714267025033,0.00449097178172,0.134686118995,"Holden, MA",MA,Z01520
100,0.725901747329,1521,0.0560521598797,0.00117074039965,0.10903437799,"Holland, MA",MA,Z01521
101,0.788146880486,1522,0.0687196473427,0.00117245671664,0.0882137619553,"Jefferson, MA",MA,Z01522
102,0.746268212928,1523,0.0771646992347,0.00174558105817,0.342554834036,"Lancaster, MA",MA,Z01523
103,0.732504114253,1524,0.058528892096,0.0024316757066,0.136675366996,"Leicester, MA",MA,Z01524
104,0.733994870975,1527,0.0633458298199,0.00493582013525,0.153674903297,"Millbury, MA",MA,Z01527
105,0.718203856236,1529,0.0660394617243,0.0037722580953,0.14237841202,"Millville, MA",MA,Z01529
106,0.781620635024,1532,0.102187472822,0.00444465248851,0.306204974536,"Northborough, MA",MA,Z01532
107,0.744653113024,1534,0.0795952065125,0.00373015826368,0.0906975215834,"Northbridge, MA",MA,Z01534
108,0.689828644887,1535,0.054063023745,0.00127658485224,0.114781651172,"North Brookfield, MA",MA,Z01535
109,0.724368008238,1536,0.0771713873906,0.00479187383459,0.316438245832,"North Grafton, MA",MA,Z01536
110,0.692684502739,1537,0.0500811270862,0.00186760551829,0.281799279765,"North Oxford, MA",MA,Z01537
111,0.718382065645,1540,0.0574269518944,0.00338438001185,0.136822110973,"Oxford, MA",MA,Z01540
112,0.814110391248,1541,0.0847043021582,0.000559178205748,0.198042958309,"Princeton, MA",MA,Z01541
113,0.772995980508,1542,0.0620786496206,0.00317324301297,0.137141401462,"Rochdale, MA",MA,Z01542
114,0.745290084336,1543,0.0679691481332,0.0013176431244,0.138269342872,"Rutland, MA",MA,Z01543
115,0.763029036414,1545,0.0952183499192,0.00987453561696,0.405065914028,"Shrewsbury, MA",MA,Z01545
116,0.60468750724,1550,0.0444250717673,0.00478382572168,0.65137498349,"Southbridge Town, MA",MA,Z01550
117,0.726744654068,1560,0.0881219159207,0.00736243294812,0.500358122168,"South Grafton, MA",MA,Z01560
118,0.697636485473,1562,0.0556275827968,0.0020651679246,0.186397541158,"Spencer, MA",MA,Z01562
119,0.773120937577,1564,0.0781894997608,0.00147862685765,0.0991594199963,"Sterling, MA",MA,Z01564
120,0.753810703337,1566,0.0653134157205,0.00128789328201,0.130264809184,"Sturbridge, MA",MA,Z01566
121,0.7754621844,1568,0.100693861467,0.00202397163135,0.118999139453,"Upton, MA",MA,Z01568
122,0.764873648633,1569,0.070414722133,0.00270701558799,0.0678253355951,"Uxbridge, MA",MA,Z01569
123,0.638407201017,1570,0.0553528671868,0.00786095315709,0.284625282942,"Webster, MA",MA,Z01570
124,0.7355913373,1571,0.0584290845628,0.00317421996029,0.173264714274,"Dudley, MA",MA,Z01571
125,0.773895208457,1581,0.110147131712,0.00514972234568,0.481233287342,"Westborough, MA",MA,Z01581
126,0.738043220678,1583,0.0667743960323,0.00349099781677,0.250901893216,"West Boylston, MA",MA,Z01583
127,0.704734374818,1585,0.0541565810878,0.0010340319049,0.119727813836,"West Brookfield, MA",MA,Z01585
128,0.712519887323,1588,0.0633549257026,0.00655906667791,0.13837141998,"Whitinsville, MA",MA,Z01588
129,0.794082466146,1590,0.0845740316501,0.00160851639767,0.0201484799758,"Sutton, MA",MA,Z01590
130,0.687176620059,1602,0.0573015207768,0.0229544254218,0.476826070637,"Worcester, MA",MA,Z01602
131,0.627175760254,1603,0.0461495030036,0.0255947565952,0.612164227901,"Worcester, MA",MA,Z01603
132,0.64419063917,1604,0.0518654852388,0.0312416352783,0.551974649232,"Worcester, MA",MA,Z01604
133,0.571847116625,1605,0.0545031992049,0.0269619323804,0.729414620911,"Worcester, MA",MA,Z01605
134,0.72298361068,1606,0.0551681397954,0.0186639541929,0.420235727883,"Worcester, MA",MA,Z01606
135,0.640257411783,1607,0.0466223066619,0.0153036773036,0.61103334876,"Worcester, MA",MA,Z01607
136,0.593402917211,1609,0.0707566556258,0.0340515163409,0.540827195982,"Worcester, MA",MA,Z01609
137,0.523445683813,1610,0.0392217342187,0.0653449751028,0.731283690072,"Worcester, MA",MA,Z01610
138,0.707729121437,1611,0.0524873687644,0.00377862834694,0.371967888331,"Cherry Valley, MA",MA,Z01611
139,0.78481202028,1612,0.0724685911714,0.00183526008728,0.370205160074,"Paxton, MA",MA,Z01612
140,0.755679874966,1701,0.103064703559,0.010678923659,0.391915226674,"Framingham, MA",MA,Z01701
141,0.661481614518,1702,0.0843815490015,0.0266749243481,0.686961660859,"Framingham, MA",MA,Z01702
142,0.780189735298,1719,0.130817702215,0.00281784300507,0.314217678927,"Boxborough, MA",MA,Z01719
143,0.78189606335,1720,0.13398305628,0.00628631319779,0.396655707943,"Acton, MA",MA,Z01720
144,0.766126021243,1721,0.100822179482,0.00780746078325,0.262093478735,"Ashland, MA",MA,Z01721
145,0.784539153282,1730,0.149569350168,0.00559930942777,0.345224842569,"Bedford, MA",MA,Z01730
146,0.831303669064,1741,0.180311821378,0.00184398302936,0.241502358167,"Carlisle, MA",MA,Z01741
147,0.808336512346,1742,0.185945075724,0.004207879606,0.279798182959,"Concord, MA",MA,Z01742
148,0.786235333162,1746,0.110180973782,0.00421531143698,0.131203010765,"Holliston, MA",MA,Z01746
149,0.769974568417,1747,0.0726159497987,0.00663161642952,0.161628356096,"Hopedale, MA",MA,Z01747
150,0.811057011375,1748,0.139833412648,0.00329706891559,0.164650526267,"Hopkinton, MA",MA,Z01748
151,0.73198586568,1749,0.0898871667838,0.00959848477663,0.214952841871,"Hudson, MA",MA,Z01749
152,0.720735477058,1752,0.0877482583875,0.0107041825879,0.482206561939,"Marlborough, MA",MA,Z01752
153,0.733224020039,1754,0.0932924779899,0.0112461575214,0.288026579488,"Maynard, MA",MA,Z01754
154,0.788830498239,1756,0.0989954785815,0.00190580013275,0.121606224174,"Mendon, MA",MA,Z01756
155,0.705590198897,1757,0.0729629354407,0.0109406216898,0.377173326045,"Milford, MA",MA,Z01757
156,0.757291487995,1760,0.122591314469,0.0128424400942,0.271025729717,"Natick, MA",MA,Z01760
157,0.837102469094,1770,0.187933137274,0.00151073603325,0.155413478055,"Sherborn, MA",MA,Z01770
158,0.831716115138,1773,0.211335570818,0.00217803141797,0.288554771589,"Lincoln, MA",MA,Z01773
159,0.793289366774,1775,0.123787342238,0.00220827193096,0.180562696382,"Stow, MA",MA,Z01775
160,0.860935242632,1776,0.172136019888,0.00422656621072,0.210050026157,"Sudbury, MA",MA,Z01776
161,0.803889233788,1778,0.162457548313,0.00500064581401,0.281091737561,"Cochituate, MA",MA,Z01778
162,0.732546804439,1801,0.10742783596,0.0178379094596,0.310769658786,"Woburn, MA",MA,Z01801
163,0.763866931233,1803,0.121590903846,0.0121462597311,0.359872844907,"Burlington, MA",MA,Z01803
164,0.781297175821,1810,0.147907841553,0.00624378286429,0.326394182483,"Andover, MA",MA,Z01810
165,0.767280365056,1821,0.101918626803,0.0106133110077,0.171403372512,"Billerica, MA",MA,Z01821
166,0.782705191276,1824,0.0999931278656,0.00814322307477,0.238036302198,"Chelmsford, MA",MA,Z01824
167,0.746762761672,1826,0.0799392078642,0.00827537686903,0.250756397065,"Dracut, MA",MA,Z01826
168,0.817718183589,1827,0.117425832635,0.00112073070932,0.114724882372,"Dunstable, MA",MA,Z01827
169,0.6569531593,1830,0.0711935307041,0.0105691135574,0.518241787375,"Haverhill, MA",MA,Z01830
170,0.683303250774,1832,0.0664557128309,0.011266227684,0.53323985749,"Haverhill, MA",MA,Z01832
171,0.79432239252,1833,0.107889596082,0.00369150554692,0.0822873524939,"Georgetown, MA",MA,Z01833
172,0.783348565188,1834,0.0939683402959,0.00421794457561,0.0802081063091,"Groveland, MA",MA,Z01834
173,0.736351673711,1835,0.0718172186106,0.0101594656681,0.342115514164,"Haverhill, MA",MA,Z01835
174,0.522526336261,1841,0.0556650465943,0.0886951207086,0.916327361777,"Lawrence, MA",MA,Z01841
175,0.601769790082,1843,0.0627327106621,0.0420565304952,0.893184967509,"Lawrence, MA",MA,Z01843
176,0.713864948116,1844,0.0762987509211,0.0123374827271,0.545863868147,"Methuen Town, MA",MA,Z01844
177,0.760652718599,1845,0.114425216577,0.00625248582997,0.302597716619,"North Andover, MA",MA,Z01845
178,0.637413792813,1850,0.0609591869636,0.0650088379079,0.658021856549,"Lowell, MA",MA,Z01850
179,0.657450916243,1851,0.0718781495784,0.0524688077081,0.7018730477,"Lowell, MA",MA,Z01851
180,0.634963711414,1852,0.0704079754687,0.0392458753506,0.693168888451,"Lowell, MA",MA,Z01852
181,0.595516655865,1854,0.0681392164868,0.0407146145832,0.729789631389,"Lowell, MA",MA,Z01854
182,0.755921369054,1860,0.0886888352938,0.00434703260452,0.0311990955911,"Merrimac, MA",MA,Z01860
183,0.763726345849,1862,0.101806011032,0.00642037765383,0.332474538206,"North Billerica, MA",MA,Z01862
184,0.728208249495,1863,0.0811294408214,0.011157170958,0.368804375903,"North Chelmsford, MA",MA,Z01863
185,0.787146476157,1864,0.120662338097,0.00657492191264,0.153817237616,"North Reading, MA",MA,Z01864
186,0.785690332401,1867,0.128016256267,0.0139877425481,0.17509700221,"Reading, MA",MA,Z01867
187,0.764629137902,1876,0.0963148944681,0.00812999653055,0.162530996237,"Tewksbury, MA",MA,Z01876
